trial,sc,dc,latency
22,5,8,2478
23,5,8,2184
24,5,8,2142
25,5,8,2184
26,5,8,2121
27,5,8,2835
28,5,8,2184
29,5,8,2541
30,5,8,2478
31,5,8,2394
32,5,8,2310
33,5,8,2625
34,5,8,2667
35,5,8,2352
36,5,8,2121
37,5,8,2100
38,5,8,2268
39,5,8,2142
40,5,8,2499
41,5,8,2457
42,5,8,2751
43,5,8,2121
44,5,8,2121
45,5,8,2163
46,5,8,2142
47,5,8,2100
48,5,8,2184
49,5,8,2100
50,5,8,2688
51,5,8,2163
52,5,8,2499
53,5,8,2457
54,5,8,2142
55,5,8,2100
56,5,8,2583
57,5,8,2373
58,5,8,2268
59,5,8,2331
60,5,8,2436
61,5,8,2142
62,5,8,2478
63,5,8,2163
64,5,8,2646
65,5,8,2100
66,5,8,2121
67,5,8,2730
68,5,8,2163
69,5,8,2415
70,5,8,2604
71,5,8,2604
72,5,8,2205
73,5,8,2121
74,5,8,2163
75,5,8,2583
76,5,8,2520
77,5,8,2163
78,5,8,2730
79,5,8,2793
80,5,8,2142
81,5,8,2121
82,5,8,2142
83,5,8,2730
84,5,8,2163
85,5,8,2562
86,5,8,2226
87,5,8,2121
88,5,8,2121
89,5,8,2100
90,5,8,2163
91,5,8,2121
92,5,8,2562
93,5,8,2625
94,5,8,2226
95,5,8,2121
96,5,8,2268
97,5,8,2562
98,5,8,2184
99,5,8,2121
0,5,9,1239
1,5,9,1827
2,5,9,2184
3,5,9,1995
4,5,9,1680
5,5,9,1911
6,5,9,2100
7,5,9,1722
8,5,9,2142
9,5,9,2058
10,5,9,2100
11,5,9,1890
12,5,9,1701
13,5,9,2268
14,5,9,1911
15,5,9,1890
16,5,9,1701
17,5,9,1995
18,5,9,1680
19,5,9,1638
20,5,9,1743
21,5,9,1638
22,5,9,1638
23,5,9,1659
24,5,9,1659
25,5,9,2226
26,5,9,2037
27,5,9,1701
28,5,9,2037
29,5,9,1722
30,5,9,1701
31,5,9,1680
32,5,9,1722
33,5,9,1638
34,5,9,1701
35,5,9,1659
36,5,9,1659
37,5,9,1680
38,5,9,1680
39,5,9,1680
40,5,9,1701
41,5,9,2142
42,5,9,1701
43,5,9,1638
44,5,9,1701
45,5,9,2268
46,5,9,2016
47,5,9,1701
48,5,9,2226
49,5,9,2163
50,5,9,2016
51,5,9,1932
52,5,9,1848
53,5,9,1932
54,5,9,2226
55,5,9,1890
56,5,9,1722
57,5,9,1638
58,5,9,2058
59,5,9,1890
60,5,9,1911
61,5,9,1659
62,5,9,1659
63,5,9,2289
64,5,9,1890
65,5,9,2268
66,5,9,2331
67,5,9,1848
68,5,9,1659
69,5,9,1659
70,5,9,1638
71,5,9,1659
72,5,9,2289
73,5,9,2310
74,5,9,2226
75,5,9,1659
76,5,9,1659
77,5,9,1701
78,5,9,2100
79,5,9,1743
80,5,9,1764
81,5,9,2352
82,5,9,2331
83,5,9,1638
84,5,9,1680
85,5,9,1659
86,5,9,1638
87,5,9,1659
88,5,9,1743
89,5,9,1743
90,5,9,1743
91,5,9,1680
92,5,9,1701
93,5,9,1932
94,5,9,2205
95,5,9,2100
96,5,9,1638
97,5,9,1638
98,5,9,1932
99,5,9,1890
0,5,10,840
1,5,10,1365
2,5,10,1449
3,5,10,1638
4,5,10,1491
5,5,10,1470
6,5,10,1344
7,5,10,1218
8,5,10,1407
9,5,10,1680
10,5,10,1911
11,5,10,1218
12,5,10,1239
13,5,10,1743
14,5,10,1869
15,5,10,1218
16,5,10,1680
17,5,10,1239
18,5,10,1596
19,5,10,1260
20,5,10,1764
21,5,10,1554
22,5,10,1869
23,5,10,1638
24,5,10,1638
25,5,10,1281
26,5,10,1491
27,5,10,1869
28,5,10,1596
29,5,10,1260
30,5,10,1218
31,5,10,1554
32,5,10,1239
33,5,10,1323
34,5,10,1218
35,5,10,1386
36,5,10,1260
37,5,10,1260
38,5,10,1911
39,5,10,1764
40,5,10,1260
41,5,10,1407
42,5,10,1764
43,5,10,1869
44,5,10,1869
45,5,10,1659
46,5,10,1806
47,5,10,1743
48,5,10,1239
49,5,10,1239
50,5,10,1218
51,5,10,1281
52,5,10,1218
53,5,10,1218
54,5,10,1827
55,5,10,1218
56,5,10,1554
57,5,10,1659
58,5,10,1407
59,5,10,1218
60,5,10,1554
61,5,10,1869
62,5,10,1596
63,5,10,1575
64,5,10,1239
65,5,10,1218
66,5,10,1218
67,5,10,1638
68,5,10,1281
69,5,10,1470
70,5,10,1470
71,5,10,1554
72,5,10,1239
73,5,10,1575
74,5,10,1827
75,5,10,1218
76,5,10,1365
77,5,10,1407
78,5,10,1365
79,5,10,1575
80,5,10,1890
81,5,10,1218
82,5,10,1911
83,5,10,1218
84,5,10,1428
85,5,10,1260
86,5,10,1785
87,5,10,1239
88,5,10,1281
89,5,10,1701
90,5,10,1386
91,5,10,1218
92,5,10,1218
93,5,10,1386
94,5,10,1281
95,5,10,1281
96,5,10,1449
97,5,10,1281
98,5,10,1617
99,5,10,1218
0,5,11,840
1,5,11,1764
2,5,11,1512
3,5,11,1260
4,5,11,1281
5,5,11,1386
6,5,11,1260
7,5,11,1470
8,5,11,1302
9,5,11,1638
10,5,11,1764
11,5,11,1428
12,5,11,1365
13,5,11,1575
14,5,11,1638
15,5,11,1470
16,5,11,1239
17,5,11,1617
18,5,11,1239
19,5,11,1911
20,5,11,1239
21,5,11,1722
22,5,11,1281
23,5,11,1239
24,5,11,1575
25,5,11,1932
26,5,11,1239
27,5,11,1344
28,5,11,1554
29,5,11,1260
30,5,11,1890
31,5,11,1743
32,5,11,1239
33,5,11,1680
34,5,11,1260
35,5,11,1239
36,5,11,1764
37,5,11,1281
38,5,11,1491
39,5,11,1407
40,5,11,1491
41,5,11,1743
42,5,11,1260
43,5,11,1617
44,5,11,1239
45,5,11,1554
46,5,11,1848
47,5,11,1323
48,5,11,1806
49,5,11,1365
50,5,11,1827
51,5,11,1911
52,5,11,1239
53,5,11,1533
54,5,11,1239
55,5,11,1932
56,5,11,1638
57,5,11,1281
58,5,11,1239
59,5,11,1302
60,5,11,1302
61,5,11,1260
62,5,11,1302
63,5,11,1659
64,5,11,1260
65,5,11,1281
66,5,11,1239
67,5,11,1239
68,5,11,1239
69,5,11,1260
70,5,11,1260
71,5,11,1323
72,5,11,1764
73,5,11,1281
74,5,11,1806
75,5,11,1281
76,5,11,1596
77,5,11,1239
78,5,11,1470
79,5,11,1281
80,5,11,1638
81,5,11,1260
82,5,11,1827
83,5,11,1281
84,5,11,1785
85,5,11,1386
86,5,11,1281
87,5,11,1659
88,5,11,1281
89,5,11,1722
90,5,11,1239
91,5,11,1239
92,5,11,1806
93,5,11,1785
94,5,11,1239
95,5,11,1659
96,5,11,1554
97,5,11,1365
98,5,11,1764
99,5,11,1344
0,5,12,819
1,5,12,1302
2,5,12,1701
3,5,12,1911
4,5,12,1344
5,5,12,1743
6,5,12,1239
7,5,12,1239
8,5,12,1911
9,5,12,1302
10,5,12,1239
11,5,12,1281
12,5,12,1323
13,5,12,1764
14,5,12,1239
15,5,12,1848
16,5,12,1491
17,5,12,1260
18,5,12,1239
19,5,12,1428
20,5,12,1470
21,5,12,1659
22,5,12,1239
23,5,12,1617
24,5,12,1575
25,5,12,1239
26,5,12,1281
27,5,12,1869
28,5,12,1260
29,5,12,1449
30,5,12,1680
31,5,12,1239
32,5,12,1365
33,5,12,1365
34,5,12,1281
35,5,12,1302
36,5,12,1554
37,5,12,1764
38,5,12,1323
39,5,12,1827
40,5,12,1932
41,5,12,1239
42,5,12,1323
43,5,12,1827
44,5,12,1533
45,5,12,1764
46,5,12,1470
47,5,12,1260
48,5,12,1302
49,5,12,1491
50,5,12,1911
51,5,12,1470
52,5,12,1260
53,5,12,1281
54,5,12,1659
55,5,12,1701
56,5,12,1260
57,5,12,1806
58,5,12,1554
59,5,12,1785
60,5,12,1302
61,5,12,1218
62,5,12,1239
63,5,12,1344
64,5,12,1365
65,5,12,1848
66,5,12,1239
67,5,12,1806
68,5,12,1890
69,5,12,1533
70,5,12,1239
71,5,12,1512
72,5,12,1743
73,5,12,1638
74,5,12,1302
75,5,12,1449
76,5,12,1260
77,5,12,1239
78,5,12,1638
79,5,12,1890
80,5,12,1869
81,5,12,1239
82,5,12,1785
83,5,12,1869
84,5,12,1323
85,5,12,1827
86,5,12,1260
87,5,12,1323
88,5,12,1743
89,5,12,1239
90,5,12,1260
91,5,12,1260
92,5,12,1281
93,5,12,1386
94,5,12,1701
95,5,12,1302
96,5,12,1890
97,5,12,1470
98,5,12,1743
99,5,12,1575
0,5,13,1008
1,5,13,1323
2,5,13,1449
3,5,13,1470
4,5,13,1638
5,5,13,1827
6,5,13,2016
7,5,13,1491
8,5,13,1428
9,5,13,1407
10,5,13,1554
11,5,13,1659
12,5,13,1344
13,5,13,1743
14,5,13,2037
15,5,13,1575
16,5,13,1344
17,5,13,1344
18,5,13,1365
19,5,13,1596
20,5,13,1344
21,5,13,1407
22,5,13,1617
23,5,13,1806
24,5,13,1470
25,5,13,1407
26,5,13,1701
27,5,13,1869
28,5,13,1386
29,5,13,1344
30,5,13,1932
31,5,13,1680
32,5,13,1386
33,5,13,1785
34,5,13,1344
35,5,13,1449
36,5,13,1680
37,5,13,1344
38,5,13,1701
39,5,13,1764
40,5,13,1974
41,5,13,2016
42,5,13,1365
43,5,13,1386
44,5,13,1407
45,5,13,1869
46,5,13,1365
47,5,13,1365
48,5,13,1344
49,5,13,1365
50,5,13,1344
51,5,13,1827
52,5,13,1638
53,5,13,1617
54,5,13,1428
55,5,13,1827
56,5,13,1890
57,5,13,1344
58,5,13,1974
59,5,13,1680
60,5,13,1407
61,5,13,1995
62,5,13,1344
63,5,13,1344
64,5,13,1344
65,5,13,1407
66,5,13,1470
67,5,13,1407
68,5,13,1365
69,5,13,2016
70,5,13,1638
71,5,13,1428
72,5,13,1869
73,5,13,1701
74,5,13,1344
75,5,13,1743
76,5,13,1554
77,5,13,1344
78,5,13,1491
79,5,13,1386
80,5,13,1344
81,5,13,1344
82,5,13,1491
83,5,13,1554
84,5,13,2016
85,5,13,1365
86,5,13,1344
87,5,13,1974
88,5,13,1785
89,5,13,1344
90,5,13,1365
91,5,13,1344
92,5,13,2037
93,5,13,1533
94,5,13,1365
95,5,13,1344
96,5,13,1344
97,5,13,1470
98,5,13,1428
99,5,13,1533
0,5,14,903
1,5,14,1848
2,5,14,1491
3,5,14,1344
4,5,14,1617
5,5,14,1344
6,5,14,1806
7,5,14,1281
8,5,14,1344
9,5,14,1302
10,5,14,1911
11,5,14,1281
12,5,14,1869
13,5,14,1281
14,5,14,1449
15,5,14,1890
16,5,14,1260
17,5,14,1659
18,5,14,1281
19,5,14,1932
20,5,14,1953
21,5,14,1890
22,5,14,1617
23,5,14,1302
24,5,14,1638
25,5,14,1743
26,5,14,1911
27,5,14,1323
28,5,14,1575
29,5,14,1323
30,5,14,1806
31,5,14,1722
32,5,14,1281
33,5,14,1512
34,5,14,1764
35,5,14,1323
36,5,14,1848
37,5,14,1827
38,5,14,1617
39,5,14,1764
40,5,14,1344
41,5,14,1932
42,5,14,1323
43,5,14,1512
44,5,14,1890
45,5,14,1827
46,5,14,1365
47,5,14,1386
48,5,14,1470
49,5,14,1764
50,5,14,1281
51,5,14,1302
52,5,14,1323
53,5,14,1281
54,5,14,1848
55,5,14,1848
56,5,14,1638
57,5,14,1785
58,5,14,1554
59,5,14,1281
60,5,14,1575
61,5,14,1491
62,5,14,1575
63,5,14,1848
64,5,14,1281
65,5,14,1281
66,5,14,1932
67,5,14,1344
68,5,14,1281
69,5,14,1659
70,5,14,1449
71,5,14,1869
72,5,14,1512
73,5,14,1281
74,5,14,1302
75,5,14,1764
76,5,14,1491
77,5,14,1281
78,5,14,1281
79,5,14,1281
80,5,14,1428
81,5,14,1953
82,5,14,1281
83,5,14,1407
84,5,14,1554
85,5,14,1365
86,5,14,1260
87,5,14,1302
88,5,14,1932
89,5,14,1596
90,5,14,1281
91,5,14,1911
92,5,14,1281
93,5,14,1932
94,5,14,1953
95,5,14,1281
96,5,14,1827
97,5,14,1302
98,5,14,1785
99,5,14,1281
0,5,15,861
1,5,15,1302
2,5,15,1932
3,5,15,1281
4,5,15,1302
5,5,15,1302
6,5,15,1281
7,5,15,1722
8,5,15,1785
9,5,15,1302
10,5,15,1491
11,5,15,1281
12,5,15,1596
13,5,15,1491
14,5,15,1428
15,5,15,1302
16,5,15,1281
17,5,15,1281
18,5,15,1344
19,5,15,1932
20,5,15,1281
21,5,15,1302
22,5,15,1344
23,5,15,1344
24,5,15,1743
25,5,15,1281
26,5,15,1281
27,5,15,1281
28,5,15,1638
29,5,15,1302
30,5,15,1281
31,5,15,1932
32,5,15,1638
33,5,15,1785
34,5,15,1323
35,5,15,1407
36,5,15,1680
37,5,15,1554
38,5,15,1260
39,5,15,1974
40,5,15,1953
41,5,15,1386
42,5,15,1323
43,5,15,1491
44,5,15,1575
45,5,15,1911
46,5,15,1302
47,5,15,1281
48,5,15,1869
49,5,15,1281
50,5,15,1848
51,5,15,1323
52,5,15,1344
53,5,15,1323
54,5,15,1449
55,5,15,1365
56,5,15,1323
57,5,15,1281
58,5,15,1281
59,5,15,1827
60,5,15,1911
61,5,15,1281
62,5,15,1281
63,5,15,1575
64,5,15,1617
65,5,15,1260
66,5,15,1386
67,5,15,1869
68,5,15,1281
69,5,15,1890
70,5,15,1533
71,5,15,1302
72,5,15,1680
73,5,15,1974
74,5,15,1953
75,5,15,1281
76,5,15,1596
77,5,15,1617
78,5,15,1701
79,5,15,1764
80,5,15,1911
81,5,15,1407
82,5,15,1806
83,5,15,1869
84,5,15,1512
85,5,15,1281
86,5,15,1323
87,5,15,1722
88,5,15,1281
89,5,15,1827
90,5,15,1281
91,5,15,1281
92,5,15,1281
93,5,15,1953
94,5,15,1281
95,5,15,1722
96,5,15,1848
97,5,15,1281
98,5,15,1323
99,5,15,1596
0,6,0,2457
1,6,0,91014
2,6,0,70203
3,6,0,70203
4,6,0,70161
5,6,0,70224
6,6,0,70203
7,6,0,70203
8,6,0,70224
9,6,0,70203
10,6,0,70203
11,6,0,70350
12,6,0,70203
13,6,0,70161
14,6,0,70371
15,6,0,70224
16,6,0,70350
17,6,0,70224
18,6,0,70413
19,6,0,70203
20,6,0,70161
21,6,0,71442
22,6,0,70203
23,6,0,70350
24,6,0,70182
25,6,0,70224
26,6,0,70224
27,6,0,70203
28,6,0,70371
29,6,0,70392
30,6,0,70203
31,6,0,70203
32,6,0,70350
33,6,0,70203
34,6,0,70371
35,6,0,70224
36,6,0,70350
37,6,0,70224
38,6,0,70224
39,6,0,70203
40,6,0,70350
41,6,0,70203
42,6,0,70224
43,6,0,70203
44,6,0,70224
45,6,0,70203
46,6,0,70224
47,6,0,70350
48,6,0,210840
49,6,0,70203
50,6,0,70203
51,6,0,70161
52,6,0,70350
53,6,0,70203
54,6,0,70392
55,6,0,70224
56,6,0,70224
57,6,0,70224
58,6,0,70182
59,6,0,70371
60,6,0,70203
61,6,0,70224
62,6,0,70413
63,6,0,70224
64,6,0,70161
65,6,0,70161
66,6,0,70350
67,6,0,70203
68,6,0,70224
69,6,0,70224
70,6,0,70350
71,6,0,70203
72,6,0,70224
73,6,0,70350
74,6,0,70224
75,6,0,70203
76,6,0,70350
77,6,0,71778
78,6,0,70203
79,6,0,70371
80,6,0,70350
81,6,0,70203
82,6,0,70350
83,6,0,70224
84,6,0,70224
85,6,0,70413
86,6,0,70413
87,6,0,70350
88,6,0,70203
89,6,0,70203
90,6,0,70392
91,6,0,70224
92,6,0,70224
93,6,0,70203
94,6,0,70224
95,6,0,70224
96,6,0,70350
97,6,0,70413
98,6,0,70350
99,6,0,70161
0,6,1,1386
1,6,1,1827
2,6,1,2520
3,6,1,1827
4,6,1,1848
5,6,1,1911
6,6,1,1869
7,6,1,2037
8,6,1,2247
9,6,1,2331
10,6,1,1848
11,6,1,2037
12,6,1,2310
13,6,1,2604
14,6,1,1848
15,6,1,2100
16,6,1,1890
17,6,1,1827
18,6,1,1890
19,6,1,1869
20,6,1,1848
21,6,1,1911
22,6,1,1848
23,6,1,1827
24,6,1,2079
25,6,1,2352
26,6,1,1890
27,6,1,1848
28,6,1,2016
29,6,1,2394
30,6,1,2415
31,6,1,1848
32,6,1,1869
33,6,1,1848
34,6,1,1848
35,6,1,2163
36,6,1,2205
37,6,1,1848
38,6,1,1848
39,6,1,2184
40,6,1,2352
41,6,1,1890
42,6,1,1827
43,6,1,1911
44,6,1,2499
45,6,1,1890
46,6,1,2331
47,6,1,1890
48,6,1,2520
49,6,1,1974
50,6,1,1911
51,6,1,2520
52,6,1,1848
53,6,1,1890
54,6,1,2331
55,6,1,1869
56,6,1,2121
57,6,1,2058
58,6,1,2541
59,6,1,2142
60,6,1,2079
61,6,1,1827
62,6,1,1848
63,6,1,2457
64,6,1,2373
65,6,1,1848
66,6,1,1827
67,6,1,1890
68,6,1,1995
69,6,1,2520
70,6,1,1848
71,6,1,2016
72,6,1,1911
73,6,1,1827
74,6,1,1890
75,6,1,1911
76,6,1,1932
77,6,1,1827
78,6,1,2457
79,6,1,1869
80,6,1,1890
81,6,1,1911
82,6,1,2520
83,6,1,2415
84,6,1,2121
85,6,1,2121
86,6,1,2394
87,6,1,1848
88,6,1,1848
89,6,1,1890
90,6,1,1890
91,6,1,2415
92,6,1,1848
93,6,1,1911
94,6,1,1848
95,6,1,2163
96,6,1,2247
97,6,1,1848
98,6,1,2436
99,6,1,1848
0,6,2,1491
1,6,2,1428
2,6,2,1260
3,6,2,1323
4,6,2,1344
5,6,2,1344
6,6,2,1260
7,6,2,1533
8,6,2,1722
9,6,2,1407
10,6,2,1302
11,6,2,1680
12,6,2,1932
13,6,2,1281
14,6,2,1302
15,6,2,1260
16,6,2,1260
17,6,2,1302
18,6,2,1302
19,6,2,1407
20,6,2,1260
21,6,2,1890
22,6,2,1806
23,6,2,1260
24,6,2,1323
25,6,2,1281
26,6,2,1449
27,6,2,1365
28,6,2,1638
29,6,2,1575
30,6,2,1323
31,6,2,1764
32,6,2,1323
33,6,2,1743
34,6,2,1575
35,6,2,1302
36,6,2,1932
37,6,2,1932
38,6,2,1701
39,6,2,1260
40,6,2,1323
41,6,2,1323
42,6,2,1911
43,6,2,1449
44,6,2,1344
45,6,2,1281
46,6,2,1953
47,6,2,1533
48,6,2,1785
49,6,2,1911
50,6,2,1659
51,6,2,1596
52,6,2,1764
53,6,2,1260
54,6,2,1260
55,6,2,1764
56,6,2,1281
57,6,2,1323
58,6,2,1554
59,6,2,1302
60,6,2,1386
61,6,2,1575
62,6,2,1911
63,6,2,1260
64,6,2,1281
65,6,2,1281
66,6,2,1470
67,6,2,1260
68,6,2,1260
69,6,2,1785
70,6,2,1260
71,6,2,1302
72,6,2,1554
73,6,2,1638
74,6,2,1323
75,6,2,1806
76,6,2,1932
77,6,2,1533
78,6,2,1785
79,6,2,1869
80,6,2,1638
81,6,2,1743
82,6,2,1659
83,6,2,1428
84,6,2,1260
85,6,2,1281
86,6,2,1344
87,6,2,1323
88,6,2,1260
89,6,2,1722
90,6,2,1449
91,6,2,1407
92,6,2,1890
93,6,2,1281
94,6,2,1260
95,6,2,1386
96,6,2,1323
97,6,2,1260
98,6,2,1281
99,6,2,1470
0,6,3,1638
1,6,3,1365
2,6,3,1407
3,6,3,1659
4,6,3,1764
5,6,3,1386
6,6,3,1428
7,6,3,1785
8,6,3,1365
9,6,3,1638
10,6,3,1407
11,6,3,1659
12,6,3,1386
13,6,3,1617
14,6,3,2058
15,6,3,1407
16,6,3,1386
17,6,3,1449
18,6,3,1386
19,6,3,1428
20,6,3,1386
21,6,3,1953
22,6,3,1407
23,6,3,1407
24,6,3,1596
25,6,3,1386
26,6,3,1701
27,6,3,1386
28,6,3,1932
29,6,3,1911
30,6,3,1386
31,6,3,1638
32,6,3,1386
33,6,3,1617
34,6,3,1911
35,6,3,1554
36,6,3,2058
37,6,3,1470
38,6,3,2079
39,6,3,1470
40,6,3,1428
41,6,3,1554
42,6,3,1449
43,6,3,1386
44,6,3,1491
45,6,3,1617
46,6,3,1596
47,6,3,1596
48,6,3,1407
49,6,3,1953
50,6,3,1407
51,6,3,1575
52,6,3,1512
53,6,3,1386
54,6,3,1449
55,6,3,1911
56,6,3,1386
57,6,3,1428
58,6,3,1386
59,6,3,1470
60,6,3,1386
61,6,3,1449
62,6,3,1638
63,6,3,1365
64,6,3,1848
65,6,3,1386
66,6,3,1848
67,6,3,1386
68,6,3,1428
69,6,3,1386
70,6,3,1953
71,6,3,1806
72,6,3,1512
73,6,3,1386
74,6,3,1491
75,6,3,1722
76,6,3,1827
77,6,3,1974
78,6,3,1953
79,6,3,1428
80,6,3,1743
81,6,3,1428
82,6,3,1659
83,6,3,1386
84,6,3,1428
85,6,3,1848
86,6,3,1533
87,6,3,1554
88,6,3,1785
89,6,3,1890
90,6,3,1911
91,6,3,1449
92,6,3,1743
93,6,3,1806
94,6,3,1449
95,6,3,2037
96,6,3,1386
97,6,3,1386
98,6,3,1974
99,6,3,1428
0,6,4,924
1,6,4,1407
2,6,4,1407
3,6,4,1407
4,6,4,2037
5,6,4,1995
6,6,4,1365
7,6,4,1365
8,6,4,1344
9,6,4,1386
10,6,4,1575
11,6,4,1680
12,6,4,1365
13,6,4,1365
14,6,4,1449
15,6,4,1911
16,6,4,1407
17,6,4,1638
18,6,4,1407
19,6,4,1869
20,6,4,1827
21,6,4,1701
22,6,4,1344
23,6,4,1407
24,6,4,1365
25,6,4,1869
26,6,4,1365
27,6,4,1407
28,6,4,1827
29,6,4,1638
30,6,4,1407
31,6,4,1428
32,6,4,1659
33,6,4,1386
34,6,4,1869
35,6,4,1449
36,6,4,1365
37,6,4,1386
38,6,4,1428
39,6,4,1848
40,6,4,1932
41,6,4,2016
42,6,4,1428
43,6,4,1365
44,6,4,1890
45,6,4,1575
46,6,4,1554
47,6,4,2016
48,6,4,1722
49,6,4,1386
50,6,4,1953
51,6,4,1386
52,6,4,1386
53,6,4,1470
54,6,4,1365
55,6,4,1701
56,6,4,1827
57,6,4,1617
58,6,4,1407
59,6,4,1932
60,6,4,1344
61,6,4,1617
62,6,4,1386
63,6,4,2016
64,6,4,1974
65,6,4,1386
66,6,4,1428
67,6,4,1344
68,6,4,1428
69,6,4,1470
70,6,4,1365
71,6,4,1365
72,6,4,1911
73,6,4,1659
74,6,4,1365
75,6,4,1386
76,6,4,1533
77,6,4,1491
78,6,4,1596
79,6,4,1554
80,6,4,1554
81,6,4,1386
82,6,4,1386
83,6,4,1365
84,6,4,1365
85,6,4,1659
86,6,4,1365
87,6,4,1995
88,6,4,1890
89,6,4,1365
90,6,4,1764
91,6,4,1512
92,6,4,1407
93,6,4,1806
94,6,4,1596
95,6,4,1974
96,6,4,1533
97,6,4,1470
98,6,4,1428
99,6,4,1365
0,6,5,1092
1,6,5,1764
2,6,5,2205
3,6,5,1575
4,6,5,1554
5,6,5,2184
6,6,5,2037
7,6,5,2058
8,6,5,1953
9,6,5,1554
10,6,5,2037
11,6,5,1617
12,6,5,1575
13,6,5,1974
14,6,5,1554
15,6,5,2142
16,6,5,2142
17,6,5,1995
18,6,5,1617
19,6,5,2037
20,6,5,1554
21,6,5,1533
22,6,5,1722
23,6,5,1743
24,6,5,1554
25,6,5,1575
26,6,5,1575
27,6,5,1596
28,6,5,2226
29,6,5,1638
30,6,5,1596
31,6,5,1890
32,6,5,1596
33,6,5,1554
34,6,5,1554
35,6,5,1638
36,6,5,2100
37,6,5,1890
38,6,5,1911
39,6,5,2142
40,6,5,2058
41,6,5,1596
42,6,5,1596
43,6,5,2100
44,6,5,2079
45,6,5,1596
46,6,5,2079
47,6,5,1995
48,6,5,1575
49,6,5,1554
50,6,5,1575
51,6,5,1554
52,6,5,2037
53,6,5,2100
54,6,5,1575
55,6,5,1533
56,6,5,2058
57,6,5,1575
58,6,5,1617
59,6,5,1554
60,6,5,1533
61,6,5,1596
62,6,5,1533
63,6,5,2184
64,6,5,1974
65,6,5,1701
66,6,5,1533
67,6,5,2205
68,6,5,1554
69,6,5,1890
70,6,5,1701
71,6,5,2226
72,6,5,1911
73,6,5,1848
74,6,5,1995
75,6,5,1785
76,6,5,2247
77,6,5,1554
78,6,5,1806
79,6,5,1932
80,6,5,2184
81,6,5,1554
82,6,5,1554
83,6,5,1953
84,6,5,1596
85,6,5,2226
86,6,5,1554
87,6,5,1743
88,6,5,2184
89,6,5,1743
90,6,5,2016
91,6,5,1743
92,6,5,1764
93,6,5,2163
94,6,5,2058
95,6,5,1554
96,6,5,1575
97,6,5,2226
98,6,5,1554
99,6,5,1533
0,6,7,966
1,6,7,2373
2,6,7,1869
3,6,7,1869
4,6,7,1848
5,6,7,1806
6,6,7,1869
7,6,7,1806
8,6,7,1953
9,6,7,1827
10,6,7,1995
11,6,7,1869
12,6,7,1890
13,6,7,2310
14,6,7,2520
15,6,7,1869
16,6,7,2121
17,6,7,1806
18,6,7,2247
19,6,7,1806
20,6,7,2037
21,6,7,1827
22,6,7,1848
23,6,7,2184
24,6,7,2100
25,6,7,1974
26,6,7,2331
27,6,7,1890
28,6,7,2121
29,6,7,1995
30,6,7,2247
31,6,7,1848
32,6,7,1806
33,6,7,1848
34,6,7,1806
35,6,7,1806
36,6,7,2520
37,6,7,2394
38,6,7,1806
39,6,7,2520
40,6,7,1827
41,6,7,1827
42,6,7,1869
43,6,7,2058
44,6,7,1869
45,6,7,2037
46,6,7,1995
47,6,7,2394
48,6,7,2457
49,6,7,1848
50,6,7,2373
51,6,7,2268
52,6,7,1827
53,6,7,1890
54,6,7,1827
55,6,7,1806
56,6,7,2247
57,6,7,1806
58,6,7,1848
59,6,7,1827
60,6,7,2163
61,6,7,1869
62,6,7,1827
63,6,7,2100
64,6,7,1848
65,6,7,1869
66,6,7,2289
67,6,7,2142
68,6,7,2226
69,6,7,2100
70,6,7,1890
71,6,7,2100
72,6,7,1869
73,6,7,2163
74,6,7,2289
75,6,7,1848
76,6,7,2016
77,6,7,1848
78,6,7,1869
79,6,7,1974
80,6,7,1890
81,6,7,1827
82,6,7,1932
83,6,7,2268
84,6,7,2436
85,6,7,1848
86,6,7,2247
87,6,7,1827
88,6,7,2478
89,6,7,2394
90,6,7,1806
91,6,7,2331
92,6,7,1848
93,6,7,1953
94,6,7,1806
95,6,7,2352
96,6,7,2163
97,6,7,2436
98,6,7,2121
99,6,7,1869
0,6,8,1827
1,6,8,2289
2,6,8,2310
3,6,8,2478
4,6,8,2520
5,6,8,2289
6,6,8,2310
7,6,8,2331
8,6,8,2982
9,6,8,2310
10,6,8,2310
11,6,8,2352
12,6,8,2352
13,6,8,2310
14,6,8,2394
15,6,8,2940
16,6,8,2415
17,6,8,2310
18,6,8,2961
19,6,8,2310
20,6,8,2436
21,6,8,2310
22,6,8,2961
23,6,8,2331
24,6,8,2289
25,6,8,2310
26,6,8,2793
27,6,8,2436
28,6,8,2310
29,6,8,2373
30,6,8,2415
31,6,8,2289
32,6,8,2331
33,6,8,2373
34,6,8,2310
35,6,8,2310
36,6,8,2457
37,6,8,2919
38,6,8,2310
39,6,8,2562
40,6,8,2310
41,6,8,2646
42,6,8,2646
43,6,8,2289
44,6,8,2604
45,6,8,2310
46,6,8,2583
47,6,8,2709
48,6,8,2478
49,6,8,2583
50,6,8,2877
51,6,8,2289
52,6,8,2310
53,6,8,2709
54,6,8,2583
55,6,8,2310
56,6,8,2289
57,6,8,2772
58,6,8,2457
59,6,8,2310
60,6,8,2289
61,6,8,2646
62,6,8,2772
63,6,8,2898
64,6,8,2751
65,6,8,2352
66,6,8,2541
67,6,8,2289
68,6,8,2961
69,6,8,2751
70,6,8,2793
71,6,8,2919
72,6,8,2415
73,6,8,2289
74,6,8,2289
75,6,8,2352
76,6,8,2352
